age,amt,city_NewYork,days_since_last_transaction,is_fraud,merchant_transactions_count,month_cos,month_sin,weekday_cos,weekday_sin
39,339.04,0,8.442,0,0,-0.5,-0.866,0.623,-0.782
39,106.05,0,116.558,0,0,-0.5,0.866,-0.223,-0.975
39,406.53,0,20.888,0,0,-0.5,-0.866,-0.223,-0.975
33,305.95,0,3.407,0,0,-0.0,-1.0,-0.223,0.975
33,321.03,0,1.133,0,0,-0.866,0.5,0.623,-0.782
33,252.43,0,1.997,0,0,0.0,1.0,-0.901,-0.434
32,281.97,0,0.363,0,0,0.5,-0.866,1.0,0.0
33,198.25,0,0.545,0,1,-0.0,-1.0,1.0,0.0
32,229.5,0,0.136,0,0,0.866,-0.5,0.623,-0.782
33,56.86,0,2.544,0,1,0.5,0.866,0.623,-0.782
33,111.24,0,4.414,0,0,-0.5,0.866,0.623,-0.782
33,175.34,0,2.109,0,0,-0.866,-0.5,0.623,0.782
33,450.04,0,8.266,0,1,-0.0,-1.0,-0.223,0.975
32,159.9,0,1.619,0,0,0.866,-0.5,0.623,0.782
33,18.27,0,1.216,0,1,-0.5,0.866,-0.223,0.975
33,492.56,0,0.491,0,0,1.0,0.0,-0.223,-0.975
33,396.21,0,4.488,0,1,1.0,0.0,-0.901,-0.434
33,473.31,0,0.389,0,2,0.0,1.0,-0.223,0.975
33,364.55,0,0.794,0,3,-1.0,0.0,1.0,0.0
33,94.51,0,5.044,0,0,-0.866,0.5,-0.901,-0.434
33,15.27,0,3.158,0,0,-0.5,-0.866,1.0,0.0
33,428.64,0,5.165,0,0,0.866,0.5,0.623,-0.782
33,421.48,0,0.879,0,1,-1.0,0.0,-0.901,-0.434
33,390.2,0,6.757,0,0,1.0,0.0,-0.901,-0.434
33,90.59,0,3.96,0,1,0.0,1.0,-0.901,-0.434
33,387.59,0,0.528,0,0,-0.5,-0.866,-0.901,-0.434
32,261.75,0,0.372,0,0,0.866,-0.5,-0.223,0.975
33,165.68,0,2.629,0,1,1.0,0.0,1.0,0.0
33,276.31,0,0.001,0,2,-1.0,0.0,-0.223,-0.975
33,264.55,0,3.808,0,3,-0.5,-0.866,0.623,0.782
33,111.2,0,8.978,0,0,0.5,0.866,0.623,-0.782
33,361.41,0,0.119,0,1,-0.5,0.866,-0.223,-0.975
33,405.53,0,0.49,0,2,-0.0,-1.0,-0.223,0.975
33,292.08,0,5.785,0,0,0.866,0.5,-0.223,0.975
33,274.94,0,0.905,0,0,0.5,0.866,-0.223,0.975
32,486.02,0,2.255,0,0,0.5,-0.866,-0.901,0.434
33,292.03,0,0.497,0,1,0.5,0.866,-0.901,-0.434
33,11.89,0,1.793,0,2,-1.0,0.0,-0.223,-0.975
33,474.16,0,3.571,0,3,-0.5,-0.866,-0.223,-0.975
33,78.41,0,0.551,0,4,-0.0,-1.0,-0.901,0.434
33,141.12,0,1.481,0,0,1.0,0.0,-0.223,0.975
33,457.02,0,1.479,0,1,0.5,0.866,-0.901,0.434
33,417.1,0,0.256,0,2,-1.0,0.0,-0.223,-0.975
33,475.56,0,0.431,0,3,-0.5,-0.866,0.623,-0.782
32,162.51,0,0.625,0,0,0.5,-0.866,-0.901,-0.434
33,131.26,0,1.547,0,1,0.5,0.866,-0.901,-0.434
33,464.98,0,0.835,0,2,0.0,1.0,0.623,-0.782
33,471.55,0,4.358,0,3,0.0,1.0,1.0,0.0
33,86.86,0,0.262,0,0,1.0,0.0,-0.223,-0.975
33,358.75,0,2.426,0,1,-0.5,0.866,1.0,0.0
33,22.5,0,0.085,0,0,-1.0,0.0,0.623,-0.782
33,473.44,0,3.15,0,0,0.5,0.866,-0.223,0.975
32,135.85,0,0.533,0,0,0.5,-0.866,-0.901,-0.434
32,224.69,0,1.115,0,1,0.866,-0.5,-0.901,0.434
33,77.48,0,3.042,0,2,-0.866,-0.5,-0.223,0.975
33,247.76,0,0.481,0,0,0.5,0.866,-0.901,-0.434
33,106.66,0,0.631,0,1,-0.5,0.866,1.0,0.0
33,107.36,0,0.365,0,2,-1.0,0.0,-0.901,0.434
33,194.94,0,2.186,0,3,-0.5,-0.866,-0.223,-0.975
33,116.18,0,0.924,0,0,1.0,0.0,1.0,0.0
33,306.73,0,0.116,0,1,0.0,1.0,1.0,0.0
33,202.96,0,2.513,0,2,-0.5,0.866,-0.223,0.975
33,390.28,0,0.603,0,3,-0.0,-1.0,-0.901,0.434
32,222.04,0,4.256,0,0,0.866,-0.5,-0.223,0.975
32,100.06,0,0.872,1,1,0.866,-0.5,0.623,0.782
33,195.01,0,6.43,0,2,0.866,0.5,0.623,-0.782
33,23.69,0,0.171,0,0,-1.0,0.0,-0.901,0.434
33,315.66,0,0.009,0,1,-0.866,-0.5,0.623,-0.782
33,30.95,0,5.474,0,2,-0.866,-0.5,-0.901,-0.434
33,50.37,0,1.53,0,0,1.0,0.0,-0.901,-0.434
32,243.59,0,0.77,0,0,0.5,-0.866,-0.901,0.434
33,472.1,0,1.887,0,1,0.0,1.0,1.0,0.0
33,424.21,0,0.339,0,2,-0.866,-0.5,-0.901,0.434
33,399.6,0,0.419,0,3,-0.0,-1.0,-0.901,0.434
33,323.83,0,3.996,0,0,0.866,0.5,0.623,-0.782
33,73.58,0,1.381,0,0,-0.866,-0.5,-0.223,0.975
33,326.91,0,0.815,0,1,-0.0,-1.0,0.623,0.782
33,127.7,0,0.094,0,0,-1.0,0.0,-0.223,0.975
33,11.31,0,4.025,0,1,-0.0,-1.0,-0.901,-0.434
32,42.4,0,2.914,0,0,0.866,-0.5,-0.901,-0.434
33,164.03,0,0.04,0,1,-0.5,0.866,-0.223,0.975
33,49.03,0,0.835,0,0,-0.5,-0.866,0.623,0.782
33,317.99,0,0.038,0,0,-0.866,0.5,-0.901,-0.434
33,196.89,0,1.335,0,1,-1.0,0.0,0.623,-0.782
33,87.24,0,0.426,0,2,-0.0,-1.0,-0.223,0.975
32,82.14,0,2.939,0,0,0.866,-0.5,1.0,0.0
33,441.47,0,2.75,0,1,-0.5,0.866,-0.901,0.434
33,255.6,0,0.811,1,0,-0.866,-0.5,-0.901,0.434
33,315.65,0,2.46,0,1,-0.866,-0.5,-0.223,-0.975
32,314.65,0,0.637,0,0,0.5,-0.866,0.623,0.782
33,460.5,0,3.958,0,1,0.0,1.0,-0.901,0.434
33,376.67,0,1.608,0,0,-0.0,-1.0,-0.901,0.434
33,84.59,0,2.248,0,1,-0.0,-1.0,0.623,-0.782
33,288.66,0,2.793,0,0,0.0,1.0,0.623,-0.782
33,333.02,0,0.893,0,1,-1.0,0.0,0.623,-0.782
32,189.83,0,0.781,0,0,0.5,-0.866,0.623,0.782
33,305.11,0,2.734,0,1,0.0,1.0,-0.223,0.975
33,162.93,0,4.333,0,0,-1.0,0.0,-0.901,0.434
33,344.01,0,1.664,0,1,-0.866,-0.5,1.0,0.0
33,30.4,0,1.878,0,2,-0.0,-1.0,-0.223,-0.975
33,288.28,0,1.144,0,0,0.866,0.5,0.623,0.782
33,46.55,0,2.754,0,1,-0.866,-0.5,-0.901,0.434
33,429.93,0,0.82,0,0,0.0,1.0,-0.223,-0.975
33,20.02,0,0.5,0,1,0.0,1.0,-0.223,-0.975
33,248.67,0,0.151,0,0,1.0,0.0,-0.223,-0.975
33,329.53,0,3.972,0,1,0.5,0.866,0.623,0.782
33,335.38,0,1.699,0,0,-0.866,0.5,0.623,-0.782
33,145.37,0,1.377,0,1,-1.0,0.0,0.623,-0.782
33,338.33,0,0.817,0,0,0.866,0.5,1.0,0.0
33,498.39,0,2.184,0,1,0.866,0.5,0.623,0.782
33,120.17,0,2.076,0,2,-0.866,-0.5,-0.223,-0.975
33,323.21,0,0.417,0,3,-0.0,-1.0,-0.223,0.975
33,357.84,0,0.019,0,0,0.5,0.866,-0.901,-0.434
33,72.75,0,0.476,0,1,-0.5,0.866,1.0,0.0
33,27.01,0,2.087,0,2,-0.866,0.5,0.623,-0.782
33,295.02,0,3.461,0,3,-0.0,-1.0,1.0,0.0
32,197.18,0,1.071,0,0,0.5,-0.866,0.623,0.782
32,208.06,0,0.155,0,1,0.866,-0.5,0.623,0.782
32,291.68,0,3.201,0,0,0.866,-0.5,1.0,0.0
33,187.99,0,0.001,0,1,-0.866,0.5,-0.223,-0.975
33,9.68,0,3.169,0,2,-0.866,0.5,-0.901,-0.434
32,328.52,0,1.341,0,0,0.5,-0.866,1.0,0.0
32,234.34,0,8.436,0,0,0.5,-0.866,0.623,-0.782
33,31.42,0,2.379,0,1,0.5,0.866,-0.901,-0.434
33,243.67,0,2.988,0,2,-0.5,0.866,-0.901,0.434
33,114.02,0,2.488,0,3,-0.866,-0.5,-0.223,-0.975
33,64.05,0,0.537,0,4,-0.5,-0.866,-0.223,-0.975
33,157.61,0,2.889,0,0,-1.0,0.0,-0.223,0.975
33,343.04,0,4.966,0,1,-0.5,-0.866,-0.901,0.434
33,429.61,0,0.589,0,0,-0.5,0.866,-0.901,0.434
33,159.97,0,0.427,0,0,0.866,0.5,0.623,-0.782
33,266.45,0,1.335,0,1,-0.866,-0.5,0.623,-0.782
33,279.48,0,2.234,0,2,-0.5,-0.866,-0.901,0.434
33,378.35,0,0.224,0,0,0.0,1.0,-0.223,-0.975
33,259.76,0,4.388,0,1,-0.866,0.5,-0.901,-0.434
32,318.0,0,1.125,0,0,0.5,-0.866,-0.223,-0.975
33,454.56,0,0.796,0,1,1.0,0.0,0.623,-0.782
33,382.33,0,1.377,0,0,-0.5,0.866,-0.901,-0.434
33,465.8,0,0.063,0,1,-1.0,0.0,-0.223,-0.975
33,126.13,0,0.067,0,2,-1.0,0.0,0.623,-0.782
33,94.48,0,0.367,0,0,1.0,0.0,0.623,0.782
33,63.63,0,0.071,0,1,-0.866,0.5,-0.901,-0.434
33,488.3,0,0.05,0,2,-0.866,-0.5,-0.223,0.975
32,50.18,0,0.755,0,0,0.5,-0.866,-0.223,-0.975
32,399.2,0,0.673,0,1,0.866,-0.5,0.623,0.782
33,31.72,0,3.178,0,0,-0.5,0.866,1.0,0.0
33,333.9,0,3.271,0,0,-1.0,0.0,-0.223,0.975
33,411.85,0,9.785,0,0,1.0,0.0,-0.223,-0.975
32,119.86,0,0.0,0,0,0.5,-0.866,-0.223,-0.975
33,253.09,0,0.468,0,0,-0.866,0.5,-0.223,-0.975
33,445.79,0,0.868,0,0,-1.0,0.0,-0.901,0.434
33,355.35,0,0.646,0,0,0.0,1.0,0.623,0.782
33,127.81,0,1.452,0,1,-0.5,0.866,1.0,0.0
33,8.45,0,1.106,0,2,-1.0,0.0,-0.901,-0.434
33,266.43,0,0.345,0,0,0.0,1.0,-0.223,-0.975
33,384.74,0,0.058,0,0,-0.5,0.866,1.0,0.0
32,248.71,0,4.396,0,0,0.866,-0.5,-0.901,-0.434
33,299.89,0,1.552,0,1,-0.0,-1.0,-0.901,-0.434
33,264.14,0,2.074,0,0,-1.0,0.0,-0.223,0.975
33,86.54,0,4.304,0,1,-1.0,0.0,-0.901,0.434
33,49.21,0,1.048,0,2,-0.866,-0.5,-0.901,0.434
33,238.73,0,0.748,1,0,-0.866,0.5,0.623,-0.782
32,225.51,0,2.773,0,0,0.866,-0.5,-0.901,-0.434
32,40.7,0,0.511,0,0,0.866,-0.5,-0.223,-0.975
33,288.92,0,3.81,0,1,0.0,1.0,-0.901,0.434
33,426.92,0,0.36,0,2,-0.5,-0.866,1.0,0.0
33,80.25,0,2.107,0,3,-0.5,-0.866,0.623,0.782
32,222.4,0,1.804,0,0,0.866,-0.5,-0.223,-0.975
33,276.24,0,4.665,0,1,-0.866,0.5,-0.223,-0.975
33,114.1,0,1.704,0,2,-1.0,0.0,-0.901,-0.434
33,443.99,0,1.673,0,0,-0.5,0.866,-0.223,-0.975
33,186.49,0,5.589,0,1,-0.5,0.866,-0.223,-0.975
32,75.54,0,0.264,0,0,0.5,-0.866,-0.223,-0.975
33,253.11,0,0.252,0,1,-1.0,0.0,-0.901,0.434
33,464.24,0,1.143,0,2,-1.0,0.0,-0.223,-0.975
32,308.18,0,4.354,0,0,0.5,-0.866,-0.223,0.975
33,474.78,0,0.094,0,0,-0.866,0.5,-0.223,-0.975
32,195.87,0,0.108,0,0,0.5,-0.866,-0.901,-0.434
33,407.41,0,0.766,0,1,1.0,0.0,-0.901,-0.434
33,455.86,0,0.682,0,2,0.5,0.866,-0.901,-0.434
33,36.54,0,2.416,0,3,-0.866,0.5,0.623,0.782
33,161.32,0,2.686,0,4,-0.866,-0.5,0.623,-0.782
32,231.54,0,0.04,0,0,0.866,-0.5,-0.901,-0.434
33,338.65,0,3.356,0,1,-0.866,0.5,1.0,0.0
32,60.81,0,1.196,0,0,0.866,-0.5,0.623,-0.782
33,30.47,0,6.097,0,0,0.866,0.5,-0.901,0.434
33,305.66,0,6.275,0,1,0.5,0.866,-0.223,0.975
33,481.29,0,0.123,0,2,-0.866,0.5,0.623,0.782
33,462.07,0,1.402,0,0,-1.0,0.0,-0.223,-0.975
68,239.16,0,5.613,0,0,0.866,-0.5,-0.223,-0.975
69,202.99,0,2.568,0,1,-0.866,0.5,0.623,0.782
69,356.08,0,1.624,0,2,-0.5,-0.866,-0.223,-0.975
69,242.79,0,3.853,0,0,0.866,0.5,-0.223,0.975
69,478.43,0,1.816,0,1,0.5,0.866,1.0,0.0
69,129.22,0,2.275,0,2,0.0,1.0,-0.223,0.975
69,34.16,0,0.817,0,3,-0.5,0.866,0.623,-0.782
69,2.11,0,0.456,0,4,-1.0,0.0,1.0,0.0
69,11.56,0,0.866,0,5,-0.0,-1.0,0.623,0.782
68,477.62,0,1.175,0,0,0.5,-0.866,-0.901,-0.434
69,80.15,0,2.172,0,1,-1.0,0.0,-0.223,0.975
69,473.17,0,1.378,0,0,1.0,0.0,0.623,0.782
69,185.73,0,0.629,0,1,0.0,1.0,-0.901,0.434
69,296.41,0,0.858,0,2,0.0,1.0,-0.223,-0.975
68,59.84,0,0.063,0,0,0.866,-0.5,0.623,-0.782
69,452.18,0,3.585,0,1,-0.5,0.866,0.623,0.782
69,314.33,0,0.14,0,2,-0.5,0.866,-0.901,-0.434
68,100.67,0,1.729,0,0,0.866,-0.5,0.623,-0.782
69,298.09,0,2.006,0,1,0.5,0.866,0.623,-0.782
69,481.02,0,2.833,0,2,-1.0,0.0,-0.901,0.434
69,465.32,0,3.408,0,3,-0.5,-0.866,-0.223,0.975
69,428.86,0,1.12,0,0,0.5,0.866,0.623,0.782
69,231.71,0,1.093,0,1,0.0,1.0,0.623,0.782
69,478.28,0,2.019,0,0,1.0,0.0,-0.901,0.434
69,284.12,0,1.939,0,1,-0.5,0.866,-0.901,0.434
69,32.42,0,5.554,0,0,0.866,0.5,0.623,-0.782
69,252.85,0,5.112,0,0,1.0,0.0,0.623,0.782
69,145.28,0,4.986,0,1,0.0,1.0,0.623,-0.782
69,469.61,0,0.209,0,2,-0.0,-1.0,0.623,0.782
69,148.86,0,2.224,0,0,0.5,0.866,0.623,-0.782
69,39.09,0,0.978,0,1,-1.0,0.0,-0.901,0.434
69,373.51,0,2.014,0,2,-0.5,-0.866,-0.223,-0.975
68,238.46,0,3.183,0,0,0.5,-0.866,-0.223,-0.975
69,295.18,0,0.051,0,1,0.866,0.5,-0.223,-0.975
69,346.59,0,2.376,0,2,0.5,0.866,-0.901,-0.434
69,83.26,0,0.849,0,3,0.5,0.866,-0.223,-0.975
69,435.03,0,1.495,0,4,0.0,1.0,-0.223,0.975
68,478.16,0,0.021,0,0,0.866,-0.5,0.623,-0.782
69,157.93,0,6.18,0,1,1.0,0.0,-0.223,-0.975
68,113.4,0,1.019,0,0,0.5,-0.866,0.623,-0.782
68,104.44,0,0.124,0,1,0.5,-0.866,0.623,-0.782
69,479.8,0,2.229,0,2,0.0,1.0,0.623,0.782
69,389.74,0,0.541,0,3,-0.866,-0.5,-0.901,0.434
69,146.63,0,0.407,0,4,-0.5,-0.866,0.623,-0.782
69,356.5,0,1.092,0,5,-0.0,-1.0,0.623,0.782
68,59.36,0,2.085,0,0,0.5,-0.866,0.623,-0.782
69,106.42,0,0.885,0,1,-0.5,-0.866,0.623,-0.782
69,126.34,0,0.259,0,0,-1.0,0.0,0.623,-0.782
69,372.17,0,0.545,0,1,-0.5,-0.866,-0.223,-0.975
69,81.49,0,7.207,0,0,0.866,0.5,0.623,-0.782
69,343.42,0,2.371,0,1,-1.0,0.0,1.0,0.0
69,420.05,0,1.073,0,2,-0.5,-0.866,0.623,-0.782
69,285.46,0,0.921,0,0,-0.866,-0.5,0.623,0.782
69,313.06,0,0.403,0,0,0.5,0.866,-0.901,-0.434
69,51.79,0,1.282,0,0,0.5,0.866,-0.901,-0.434
69,263.29,0,2.152,0,1,-0.5,0.866,1.0,0.0
68,280.14,0,2.962,0,0,0.866,-0.5,-0.223,0.975
68,84.73,0,1.328,0,0,0.5,-0.866,-0.223,0.975
69,419.88,0,0.267,0,1,-1.0,0.0,-0.223,0.975
69,187.29,0,1.052,0,0,0.5,0.866,0.623,0.782
69,189.41,0,1.77,0,1,0.0,1.0,-0.223,-0.975
69,230.35,0,1.443,0,2,-1.0,0.0,-0.223,-0.975
69,65.14,0,0.614,0,3,-1.0,0.0,0.623,-0.782
69,16.82,0,0.879,0,0,-0.5,0.866,-0.901,0.434
69,287.12,0,1.471,0,0,0.866,0.5,0.623,0.782
69,75.64,0,0.397,0,0,0.5,0.866,0.623,-0.782
69,108.45,0,1.443,0,1,-0.866,0.5,-0.901,0.434
69,242.19,0,0.433,0,2,-0.866,-0.5,-0.223,-0.975
69,12.65,0,0.032,0,0,0.5,0.866,0.623,-0.782
69,499.77,0,0.297,0,0,-0.0,-1.0,-0.223,0.975
68,163.52,0,0.255,0,0,0.5,-0.866,-0.223,-0.975
69,61.78,0,3.566,0,1,-0.5,-0.866,-0.901,-0.434
69,175.77,0,0.346,0,0,0.5,0.866,-0.901,0.434
69,454.65,0,0.068,0,0,-0.5,-0.866,-0.901,-0.434
68,168.18,0,0.489,0,0,0.866,-0.5,-0.223,-0.975
68,292.36,0,0.062,0,0,0.866,-0.5,-0.223,-0.975
69,97.01,0,3.566,0,1,-1.0,0.0,1.0,0.0
69,448.37,0,1.859,0,0,1.0,0.0,0.623,-0.782
69,33.47,0,0.078,0,1,0.866,0.5,0.623,0.782
69,94.87,0,0.598,0,2,0.0,1.0,-0.901,-0.434
69,273.64,0,1.129,0,3,-0.866,-0.5,1.0,0.0
68,118.27,0,0.0,0,0,0.5,-0.866,-0.223,-0.975
69,359.4,0,3.688,0,0,1.0,0.0,-0.223,-0.975
69,434.45,0,1.415,0,1,-0.866,0.5,-0.223,0.975
69,204.81,0,5.204,0,2,-0.0,-1.0,-0.901,-0.434
69,472.03,0,0.73,0,0,0.0,1.0,-0.223,-0.975
69,315.98,0,4.006,0,0,0.5,0.866,-0.901,0.434
69,165.14,0,0.67,0,1,-0.0,-1.0,0.623,-0.782
69,444.83,0,1.039,0,0,0.0,1.0,0.623,0.782
69,486.44,0,1.194,1,1,-0.866,-0.5,1.0,0.0
69,358.92,0,1.5,0,2,-0.866,-0.5,-0.223,-0.975
69,343.86,0,0.095,0,3,-0.5,-0.866,1.0,0.0
69,37.04,0,2.232,0,0,-1.0,0.0,-0.901,-0.434
68,469.14,0,0.59,0,0,0.866,-0.5,-0.223,0.975
69,200.63,0,0.482,0,1,-1.0,0.0,-0.901,0.434
68,174.03,0,0.933,0,0,0.5,-0.866,0.623,0.782
69,262.91,0,1.84,0,1,-1.0,0.0,0.623,-0.782
69,318.67,0,0.994,0,0,0.866,0.5,-0.901,0.434
69,50.36,0,1.614,0,0,1.0,0.0,0.623,-0.782
69,255.87,0,0.465,0,1,-0.5,0.866,-0.901,-0.434
69,166.14,0,3.185,0,2,-1.0,0.0,-0.223,0.975
69,201.34,0,0.559,0,0,0.866,0.5,1.0,0.0
68,279.71,0,7.197,0,0,0.866,-0.5,-0.901,0.434
69,342.58,0,0.268,0,0,0.0,1.0,-0.901,0.434
69,57.47,0,0.306,0,1,-0.5,-0.866,-0.901,0.434
69,284.45,0,1.179,0,0,-0.5,0.866,-0.901,0.434
69,348.07,0,2.093,0,0,-0.5,-0.866,0.623,0.782
69,489.8,0,2.236,0,0,-0.866,-0.5,0.623,-0.782
69,317.29,0,1.077,0,0,0.5,0.866,1.0,0.0
68,462.4,0,1.403,0,0,0.5,-0.866,1.0,0.0
69,394.47,0,1.833,0,1,-0.866,-0.5,-0.901,0.434
69,267.07,0,0.6,0,2,-0.5,-0.866,-0.901,0.434
69,141.45,0,5.663,0,0,-0.0,-1.0,0.623,0.782
69,191.6,0,1.901,0,0,0.5,0.866,0.623,-0.782
69,343.27,0,0.008,0,0,0.0,1.0,0.623,0.782
68,204.12,0,2.308,0,0,0.5,-0.866,0.623,0.782
68,306.27,0,0.322,0,1,0.866,-0.5,-0.223,-0.975
69,246.46,0,0.689,0,0,-1.0,0.0,-0.901,0.434
69,262.47,0,0.829,0,0,0.0,1.0,-0.901,0.434
69,482.39,0,0.286,0,1,0.0,1.0,0.623,-0.782
69,16.52,0,0.969,0,2,-0.0,-1.0,-0.223,0.975
69,499.01,0,1.605,0,0,1.0,0.0,-0.223,-0.975
69,101.16,0,0.528,0,1,0.0,1.0,-0.901,-0.434
69,475.37,0,4.18,0,0,0.866,0.5,-0.223,-0.975
69,273.24,0,0.323,0,1,0.5,0.866,-0.901,0.434
69,240.15,0,3.427,0,2,-0.866,0.5,0.623,-0.782
69,309.2,0,3.945,0,0,0.0,1.0,1.0,0.0
69,28.85,0,5.092,0,0,0.866,0.5,-0.901,-0.434
69,249.58,0,0.379,0,1,0.5,0.866,1.0,0.0
69,296.1,0,1.565,0,2,-0.866,-0.5,-0.223,-0.975
68,440.18,0,0.045,0,0,0.5,-0.866,1.0,0.0
69,158.79,0,1.217,0,1,-0.5,0.866,-0.901,-0.434
69,262.85,0,2.632,0,2,-0.5,0.866,-0.223,0.975
68,392.31,0,1.374,0,0,0.866,-0.5,0.623,-0.782
68,149.07,0,0.289,0,0,0.866,-0.5,-0.223,-0.975
69,387.3,0,0.776,0,1,0.5,0.866,-0.901,0.434
69,162.56,0,2.576,0,2,0.5,0.866,-0.901,0.434
69,314.28,0,1.976,0,3,-0.866,0.5,0.623,0.782
69,215.48,0,0.14,0,4,-0.0,-1.0,0.623,-0.782
69,438.28,0,1.852,0,0,0.0,1.0,-0.223,0.975
69,405.46,0,1.598,0,1,-0.0,-1.0,-0.223,0.975
69,332.08,0,4.158,0,0,-0.5,0.866,-0.223,0.975
69,31.81,0,2.444,0,1,-0.5,-0.866,-0.223,-0.975
69,489.49,0,4.981,0,0,-0.866,-0.5,-0.901,0.434
69,187.4,0,1.028,0,1,-0.0,-1.0,-0.223,-0.975
68,177.86,0,0.101,0,0,0.5,-0.866,1.0,0.0
68,195.64,0,1.603,0,0,0.866,-0.5,-0.901,-0.434
69,438.33,0,0.443,0,1,-0.866,-0.5,-0.901,0.434
69,366.96,0,1.176,0,0,-0.866,0.5,-0.223,-0.975
69,236.83,0,1.004,0,1,-0.866,-0.5,-0.901,-0.434
69,446.29,0,1.571,0,2,-0.866,-0.5,0.623,-0.782
69,328.57,0,3.697,0,0,-0.0,-1.0,0.623,-0.782
68,129.8,0,0.703,0,0,0.866,-0.5,0.623,-0.782
69,477.8,0,3.096,0,1,0.5,0.866,0.623,-0.782
69,78.49,0,4.044,0,2,-0.866,-0.5,-0.901,-0.434
69,131.2,0,0.805,0,0,0.5,0.866,-0.901,-0.434
69,73.01,0,0.467,0,1,0.0,1.0,0.623,-0.782
69,310.27,0,0.853,0,2,-0.5,0.866,-0.223,-0.975
69,337.6,0,1.681,0,3,-0.866,0.5,1.0,0.0
69,401.04,0,1.903,0,4,-0.5,-0.866,1.0,0.0
69,142.19,0,3.043,0,0,-0.5,0.866,-0.223,-0.975
69,282.58,0,8.111,0,1,-0.866,-0.5,-0.223,-0.975
69,386.12,0,3.343,1,2,-0.866,-0.5,-0.223,0.975
69,105.55,0,1.097,0,0,-0.5,-0.866,1.0,0.0
69,39.92,0,1.01,0,0,-0.5,-0.866,0.623,-0.782
69,432.97,0,0.382,0,1,-0.5,-0.866,0.623,-0.782
68,352.99,0,9.043,0,0,0.5,-0.866,-0.901,0.434
68,299.95,0,4.083,0,1,0.866,-0.5,0.623,-0.782
69,350.87,0,0.375,0,2,-1.0,0.0,-0.223,-0.975
69,141.88,0,1.156,0,3,-0.0,-1.0,1.0,0.0
68,439.05,0,0.614,0,0,0.5,-0.866,-0.223,0.975
69,94.6,0,1.148,0,1,-0.5,0.866,-0.223,-0.975
69,232.99,0,1.439,0,2,-1.0,0.0,-0.901,-0.434
68,401.39,0,0.273,0,0,0.5,-0.866,0.623,-0.782
69,460.24,0,2.375,0,1,-0.0,-1.0,-0.901,-0.434
68,140.38,0,0.879,0,0,0.5,-0.866,-0.901,0.434
69,188.04,0,1.634,1,1,1.0,0.0,0.623,0.782
69,248.31,0,0.823,0,2,1.0,0.0,-0.223,-0.975
69,416.6,0,0.566,0,3,0.0,1.0,-0.901,0.434
69,266.4,0,2.221,0,4,-1.0,0.0,-0.223,0.975
69,461.03,0,3.231,0,5,-0.5,-0.866,-0.901,0.434
69,255.69,0,0.183,0,0,0.0,1.0,1.0,0.0
69,294.73,0,0.008,0,1,-0.0,-1.0,0.623,-0.782
69,98.34,0,5.214,0,0,-0.866,0.5,0.623,-0.782
68,196.34,0,2.463,0,0,0.866,-0.5,-0.223,0.975
69,7.39,0,3.519,0,1,1.0,0.0,-0.901,0.434
69,381.27,0,2.149,0,2,0.5,0.866,-0.901,0.434
69,363.7,0,0.187,0,3,0.0,1.0,-0.901,0.434
68,10.36,0,1.822,0,0,0.866,-0.5,-0.901,-0.434
69,210.55,0,1.209,0,1,0.866,0.5,-0.223,-0.975
69,71.51,0,0.206,0,2,-0.5,0.866,-0.901,-0.434
69,442.58,0,4.915,0,3,-0.866,0.5,-0.223,-0.975
69,223.09,0,1.729,0,4,-0.0,-1.0,0.623,-0.782
69,316.06,0,0.675,0,0,0.5,0.866,-0.901,0.434
69,312.98,0,2.669,0,1,0.0,1.0,0.623,0.782
69,155.53,0,6.617,0,2,-0.866,0.5,-0.223,-0.975
69,185.16,0,0.671,0,3,-0.866,-0.5,0.623,-0.782
69,67.28,0,4.272,0,0,-0.5,0.866,-0.901,-0.434
68,231.91,0,1.398,0,0,0.5,-0.866,0.623,0.782
69,255.14,0,0.514,0,0,-0.5,0.866,-0.223,0.975
69,323.02,0,4.087,0,1,-0.5,-0.866,-0.901,0.434
38,43.52,0,131.687,0,0,-0.866,-0.5,0.623,-0.782
38,427.13,0,0.0,0,0,0.5,0.866,-0.901,0.434
38,78.26,0,10.096,0,0,0.0,1.0,0.623,0.782
38,145.29,0,26.77,0,0,0.5,0.866,-0.901,-0.434
38,345.47,0,2.808,0,0,0.5,0.866,0.623,-0.782
38,258.61,0,89.507,0,0,0.5,-0.866,-0.223,-0.975
38,23.61,0,22.233,0,0,0.866,-0.5,-0.223,0.975
38,48.13,0,7.399,0,0,0.866,-0.5,1.0,0.0
38,227.73,0,9.31,0,0,0.5,-0.866,1.0,0.0
25,197.05,0,10.489,0,0,0.866,-0.5,-0.901,0.434
25,59.05,0,16.232,0,0,0.5,-0.866,0.623,0.782
25,101.72,0,0.0,0,0,0.866,0.5,-0.223,0.975
25,78.27,0,70.208,0,0,-0.866,-0.5,-0.223,-0.975
25,374.37,0,46.612,0,0,-0.0,-1.0,-0.901,0.434
25,93.94,0,0.244,0,0,-0.0,-1.0,-0.901,0.434
25,340.57,0,4.882,0,0,0.866,-0.5,0.623,-0.782
25,298.86,0,83.434,0,0,-0.5,0.866,0.623,0.782
25,53.59,0,9.281,0,0,-0.0,-1.0,0.623,-0.782
25,54.29,0,12.855,0,0,-0.866,0.5,-0.223,-0.975
